"","bank","assets","liabilities","buffer","weights","original_stress","additional_stress","original_losses","additional_losses","additional_defaults"
"1302","b870",48946.5666576503,14128.5063479811,142475.44051934,802595.423013254,1.77197546270856e-05,0.450971445479717,142475.44051934,1858590951.79489,222
"1303","b871",24716.3216157245,5779.92866728769,79618.052777928,396127.508495176,8.74572923082492e-06,0.450955746099334,79618.052777928,1858509247.62394,222
"1304","b872",13740.524208818,31393.1383431126,60588.3687891083,342172.287959607,7.55450231708161e-06,0.450956980794417,60588.3687891083,1858536046.88233,222
"1305","b873",105457,862190.86224805,516460,4214351,9.30447190342123e-05,0.451300424392413,516460,1860117696.87678,222
"1306","b874",131343,16483.3293651677,618448,4540283,0.000100240667203755,4.15434094419264e-06,618448,16483.3293651677,0
"1307","b875",151276,16480.5284595831,321516,3042873,6.71807505691365e-05,0.450949732308765,321516,1858520481.00054,222
"1308","b876",462796,103064.222568859,440699,2530803,5.58752353721704e-05,0.450901221625527,440699,1858505003.06997,221
"1309","b877",54041,1441.76614965507,77403,865804,1.91152777542016e-05,1.1611202588749e-06,77403,2007.9093914253,0
"1310","b878",10311,1130.16540337216,47834,180407,3.98303763184536e-06,4.00543044934392e-07,47834,1130.16540337216,0
"1311","b879",1658176.61549828,564453.035946223,1434074.49023149,15496642.8632408,0.000342135902107768,0.450783933303639,1434074.49023149,1858826150.25485,222
"1312","b88",16462,7252.24478483611,8091,134759,2.97521808039516e-06,2.10901600517306e-06,8091,7252.24478483611,0
"1313","b880",635650.904613364,227.381019361025,69480.0418650468,1556030.09275981,3.43541349046664e-05,3.4632532681418e-08,69480.0418650468,227.381019361025,0
"1314","b881",60885.0837300936,12371.9209376541,34349.0691183714,355261.118043014,7.84347837000108e-06,5.05417416813691e-06,34349.0691183714,12371.9209376541,0
"1315","b882",4003,16979.7898800319,45458,489198,1.08005456740785e-05,3.43698712375707e-06,45458,18574.5873128772,0
"1316","b883",251142,1561217.77057282,713258,6123724,0.000135199981924397,0.450909422847016,713258,1859516036.86289,222
"1317","b884",273468,2357.66227580797,592801,7056304,0.000155789544606035,6.85628742822994e-07,592801,2357.66227580797,0
"1318","b885",2218,39014.5141138084,188106,1820786,4.01994332677623e-05,0.45095709606364,188106,1858544787.92931,222
"1319","b886",11539,2520.81502610891,21907,257744,5.69048901307794e-06,1.18050547427412e-06,21907,2520.81502610891,0
"1320","b887",16222,83370.3551773831,14668,124744,2.75410625057186e-06,0.450983871505106,14668,1858615213.69215,222
"1321","b888",3785118,8480431.38027212,1589587,16650954,0.0003676208594352,0.450814201359139,1589587,1860524515.76581,222
"1322","b889",12967300,8165340.00540445,5710300,41553000,0.000917409871657255,0.450039615482882,5710300,1858504517.73753,221
"1323","b89",19247,1116.86110184548,15000,87449,1.93070478344657e-06,5.43338702985298e-07,15000,1116.86110184548,0
"1324","b890",9312411,13942061.4262539,2827144,92904069,0.00205114215622763,0.448905904066366,2827144,1858504659.41969,221
"1325","b891",3671387,3344298.07340466,2933879,41269336,0.000911147119176477,0.452346430210473,2933879,1865651949.59869,222
"1326","b892",653467,1952129.65961468,1093952,22461058,0.000495896718337212,0.451417627110272,1093952,1861105454.49186,222
"1327","b893",5904877,827684.4056726,986000,12041518,0.000265853427741403,0.450691068109006,986000,1858503813.23736,221
"1328","b894",648270,1063849.0620728,486800,5138817,0.000113455140289272,0.451362965711754,486800,1860395612.33601,222
"1329","b895",254756,39904.5018633041,235890,2823757,6.23430930850065e-05,0.450894644010841,235890,1858504258.20796,221
"1330","b896",411388,128566.467916327,125600,1618275,3.5728382067628e-05,0.450921299024246,125600,1858504531.72401,221
"1331","b897",147301.5,1144338.62703744,398401.5264,1915977.156,4.23010698814572e-05,0.45138124741028,398401.5264,1860569145.78951,222
"1332","b898",249514,40715.3640300358,47953,364510,8.04767579519616e-06,1.7960696707304e-05,47953,40715.3640300358,0
"1333","b899",116164,7406.29459198721,139439,583469,1.28818670229824e-05,0.450947946700472,139439,1858512123.444,222
"1334","b9",15509.6123511671,66.3628100934628,93772.9617434414,431138.373491427,9.51870141485063e-06,2.10603314552233e-08,93772.9617434414,66.3628100934628,0
"1335","b90",1625099.39932945,23766.7074734384,664427.541909299,3769522.41538733,8.32237642362678e-05,0.450874066192547,664427.541909299,1858506313.71163,221
"1336","b900",160963,54361.3760380387,26522,216814,4.78683377646611e-06,1.92662693621045e-05,26522,54361.3760380387,0
"1337","b901",166813,8663.9011994571,47814,331476,7.31834896680048e-06,3.77237498930295e-06,47814,8663.9011994571,0
"1338","b902",164451,115617.881398881,222686,417836,9.22501073649991e-06,0.450954368208969,222686,1858585573.69237,222
"1339","b903",3431383,134580.712432786,931485,10858543,0.000239735627752865,0.450717610113498,931485,1858506692.7657,221
"1340","b904",1077466,38304.484548121,366481,6318945,0.00013951008402424,2.31604024102305e-05,366481,38304.484548121,0
"1341","b905",106945,251509.417645244,253485,2346619,5.1808808885483e-05,0.451070902354714,253485,1859100925.67222,222
"1342","b906",188290.2504,287604.779223061,157011.1152,1224638.2296,2.70376435165669e-05,0.450969998413395,157011.1152,1858672434.32668,222
"1343","b907",20079,11413.6902571042,27417,177158,3.91130599578986e-06,5.55261495840775e-06,27417,11413.6902571042,0
"1344","b908",136973.381605429,4025.0964969461,178558.030517201,907180.266136204,2.00287856839701e-05,1.13232319157571e-06,178558.030517201,4025.0964969461,0
"1345","b909",66019.0847179967,445.447424150271,100233.171027381,635903.218441376,1.40395131522811e-05,1.18490693845987e-07,100233.171027381,445.447424150271,0
"1346","b91",280378.44926769,112554.426007398,126341.065113817,1401204.9818246,3.0935895905018e-05,0.45092625613295,126341.065113817,1858505648.97611,221
"1347","b910",116037.904423122,1117.98569198499,66597.6887432717,585915.631172478,1.2935883907201e-05,5.47994114596362e-07,66597.6887432717,1117.98569198499,0
"1348","b911",86300.2399251112,118.5607995498,63825.7491223964,418798.271050784,9.24625582015691e-06,1.24744020458635e-07,63825.7491223964,118.5607995498,0
"1349","b912",5613.65279663,2333.61771729705,20219.3724783524,48347.5189328341,1.06741970830308e-06,7.13546390989603e-07,20219.3724783524,2333.61771729705,0
"1350","b913",51781,1715.55467054634,73074,511732,1.12980528106974e-05,1.03729202978017e-06,73074,1715.55467054634,0
"1351","b914",29843,197.463843711865,54445,423538,9.35089986816765e-06,5.02986782961285e-08,54445,197.463843711865,0
"1352","b915",50152,2141.99254579643,34763,449754,9.9296984433696e-06,7.59145709079495e-07,34763,2141.99254579643,0
"1353","b916",10414000,11527126.9332791,28230000,371841000,0.00820953009618813,0.453913118534056,28230000,1879467305.59346,225
"1354","b917",3151000,792656.280432024,2883000,3192000,7.04731863001458e-05,0.450951986398159,2883000,1859228338.48573,222
"1355","b918",28746000,25783036.1323212,56259000,801941000,0.0177053062326833,0.451153783063897,56259000,1899327944.55547,225
"1356","b919",28811000,25783036.1323212,57410000,795095000,0.0175541597936449,0.44806014798749,57410000,1883098047.84944,225
"1357","b92",30485.0552320452,8796.4498427792,125451.491088759,760137.085583201,1.67823566560009e-05,0.450956961260718,125451.491088759,1858513673.318,222
"1358","b920",27254000,13249683.8677869,51923000,563381000,0.0124383628355145,0.454644479361443,51923000,1885776950.97464,228
"1359","b921",10665000,11527126.9332791,22605000,371841000,0.00820953009618813,0.450464941133118,22605000,1869652538.76627,224
"1360","b922",2643000,1878707.42084728,3489000,57178000,0.00126237965108701,0.450789979105238,3489000,1860135785.00571,222
"1361","b923",398900,302773.692333149,766000,15358102,0.00033907718780158,0.45130328703921,766000,1859900523.90375,222
"1362","b924",352000,38512.451787775,2883000,3192000,7.04731863001458e-05,2.32861476073099e-05,2883000,38512.451787775,0
"1363","b925",965000,1284215.21052326,1902000,20027000,0.000442157425448941,0.451122774384402,1902000,1860381027.81733,222
"1364","b926",962000,1284915.4369194,2328000,19947000,0.000440391180178261,0.450775335284426,2328000,1859260455.40075,222
"1365","b927",186459,71174.512035789,1108678,13309752,0.000293853581549103,0.450907786067072,1108678,1858564953.18795,222
"1366","b928",993221,101277.244805906,824957,13358880,0.000294938232769828,0.450900679337527,824957,1858699939.42439,222
"1367","b929",538062,440975.975686778,1011853,6497740,0.000143457531813881,0.450906304381812,1011853,1858789296.03599,222
"1368","b93",54654.918651844,166.016054743815,15715.9710605259,323320.969825304,7.13830167332158e-06,4.68406991177745e-08,15715.9710605259,166.016054743815,0
"1369","b930",383104,73720.535212159,604570,3679450,8.123513951506e-05,0.450905657839864,604570,1858532266.78581,222
"1370","b931",198021,307976.374456479,324130,1556192,3.43577095033824e-05,0.451037761753249,324130,1858990823.09843,222
"1371","b932",106988,134345.436363682,88272,530291,1.17077996354294e-05,0.450945538943679,88272,1858506020.28745,221
"1372","b933",231865,12989.8998748184,478968,12488472,0.000275721307600299,4.228797202837e-06,478968,12989.8998748184,0
"1373","b934",1249.98059753954,311.695799862587,18696.9373169303,162890.801265378,3.59631384215382e-06,1.21690181052264e-07,18696.9373169303,311.695799862587,0
"1374","b935",4798.15418863503,8946.92890203991,23462.9406444054,234928.651763327,5.18677025155359e-06,3.89560892306136e-06,23462.9406444054,8946.92890203991,0
"1375","b936",2594.4948096075,939.11853772715,171721.132044523,1184950.64276508,2.61614183596683e-05,2.34491697277219e-07,171721.132044523,939.11853772715,0
"1376","b937",74988.1839484476,5165.1633448952,141331.803069713,1076682.52836555,2.37710677968727e-05,2.62696232204039e-06,141331.803069713,14875.2233509212,0
"1377","b938",17420.8229642648,11224.9318970462,47447.2553954306,330892.532396016,7.30546713059884e-06,8.2747458226511e-06,47447.2553954306,20728.4242299567,0
"1378","b939",24348906.6760489,15965401.831043,21217798.1059607,252451325.827543,0.00557363700399851,0.448763989782531,21217798.1059607,1867764257.52074,224
"1379","b94",22748.308452444,2541.6920777927,40003.3993294512,318298.011646374,7.02740447171707e-06,7.15018108935406e-07,40003.3993294512,2541.6920777927,0
"1380","b940",24198435.2185768,15850990.2538024,21290134.283285,219366325.094555,0.00484318417805982,0.446918957364031,21290134.283285,1861140776.79344,222
"1381","b941",2716930.54211745,12794363.1472741,4643148.32732284,68298882.6340634,0.00150790723056458,0.453044978579842,4643148.32732284,1876249194.25777,222
"1382","b942",163595.742809394,166345.599537209,2186233.27762629,20014942.0939983,0.000441891210205818,0.00014737910593612,2186233.27762629,262471.209918142,0
"1383","b943",14091.7181223796,3407589.39279948,1416507.16861641,13161528.7017328,0.000290581097804489,0.452504700490316,1416507.16861641,1865753119.73875,223
"1384","b944",161560.969888879,286598.863785093,1538491.80520128,16393656.727358,0.000361940233298164,0.450933585598503,1538491.80520128,1858774179.6297,222
"1385","b945",328208.872079045,2209867.45081123,2194299.11748321,14031895.7985164,0.000309797119910113,0.452184252840947,2194299.11748321,1863579640.53014,222
"1386","b946",428726.654352479,684403.500965297,1793550.59078781,13810410.7661184,0.000304907158772619,0.451320239978248,1793550.59078781,1859912239.38101,222
"1387","b947",183943.472014542,162854.835349919,1438380.97751195,9664153.98598528,0.000213365828410914,0.450950845083432,1438380.97751195,1858663443.85476,222
"1388","b948",24010.3204620752,64258.5570803267,1256167.06247984,10499631.7471487,0.000231811561466082,0.450993496896023,1256167.06247984,1858657370.00215,222
"1389","b949",176585.427918023,270109.134925102,539757.701351629,9648214.38883514,0.000213013912934877,0.451056280709138,539757.701351629,1859055117.47652,222
"1390","b95",46450.8515969649,1127.12552869458,33645.5902593965,265609.854949709,5.8641518768877e-06,3.57072349240808e-07,33645.5902593965,1127.12552869458,0
"1391","b950",270217.843844372,30918.1970874299,1235208.90139854,8636288.44518721,0.00019067254528179,1.36388897374053e-05,1235208.90139854,30918.1970874299,0
"1392","b951",297890.755563374,1041743.76960711,524564.458908728,8137463.86372299,0.000179659463307912,0.451072077949273,524564.458908728,1859878195.42331,222
"1393","b952",131751.546603337,40535.6086238424,642784.765590641,6146336.82235318,0.000135699229306122,0.450953322682459,642784.765590641,1858544093.27913,222
"1394","b953",47918.9022781247,356.200427274538,492822.001348697,4809592.75222095,0.000106186505656359,1.6680976191476e-07,492822.001348697,356.200427274538,0
"1395","b954",15561.6380801595,239426.956240784,241683.104054886,3047564.55830181,6.72843311024202e-05,0.451059864198909,241683.104054886,1858903952.21335,222
"1396","b955",69121.8465417656,2425.93862999597,273416.913830006,3224856.96807107,7.11986046059511e-05,1.46681819520754e-06,273416.913830006,2425.93862999597,0
"1397","b956",579.910282346732,23516.352208665,390829.00870789,3383634.06338875,7.47040957771662e-05,0.450956969400357,390829.00870789,1858528371.79164,222
"1398","b957",130401.576509221,7977.74972958237,356234.715161111,3047613.08763597,6.7285402536257e-05,2.12211149854793e-06,356234.715161111,7977.74972958237,0
"1399","b958",31895.0655290703,11042.2132455107,233734.568856833,3014444.86469053,6.65531123248289e-05,0.450954237956603,233734.568856833,1858517290.90461,222
"1400","b959",4171.28448705544,2564.64307637667,404460.257718357,2267245.72668367,5.00564005278158e-05,5.89461131227242e-07,404460.257718357,2564.64307637667,0
"1401","b96",6162.35750838186,37714.1141221843,56944.494088583,174431.946356097,3.8511200038378e-06,0.450983156260527,56944.494088583,1858642742.32929,222
"1402","b960",47206.7317559445,17952.5015346367,342554.021168675,2905960.94643328,6.41579972302446e-05,1.08547906261504e-05,342554.021168675,17952.5015346367,0
"1403","b961",70542.4232562231,1084.84402130733,307807.526607441,2425495.91755358,5.35502586679187e-05,4.46985793444571e-07,307807.526607441,1084.84402130733,0
"1404","b962",8647.78491218811,85630.5827167989,150166.241533996,2043013.75084294,4.51057921920156e-05,2.40892348275227e-05,150166.241533996,85630.5827167989,0
"1405","b963",109468.341396194,10693.9917078071,249034.026446184,2051178.78587973,4.52860603734991e-05,3.48137573475859e-06,249034.026446184,10693.9917078071,0
"1406","b964",38721.7286773976,1310.8175723703,253074.068079866,2209437.82801185,4.87801139323522e-05,4.99822342222193e-07,253074.068079866,1310.8175723703,0
"1407","b965",17578.6067376198,2617.36073961331,314791.57944117,2379766.53267658,5.25406422957921e-05,6.01577832258024e-07,314791.57944117,2617.36073961331,0
"1408","b966",116406.103145982,12491.0941034926,235712.062919635,1816084.37828012,4.00956305536714e-05,7.55260824923791e-06,235712.062919635,12491.0941034926,0
"1409","b967",25556.7478816665,163552.988187377,111597.120825637,1403128.53666403,3.09783642754934e-05,0.450956901770292,111597.120825637,1858667695.46304,222
"1410","b968",81851.6911484446,232373.404139809,177403.9153253,2079825.23470255,4.59185185579378e-05,0.450936149269799,177403.9153253,1858629455.70739,222
"1411","b969",30067.1272759258,14265.470911918,230769.701234351,1116892.85865072,2.4658834118106e-05,0.450956990305111,230769.701234351,1858518786.18638,222
"1412","b97",30863.2221634022,19499.3402480917,26376.6536086113,204259.618140109,4.50965730663677e-06,0.450953423370097,26376.6536086113,1858508765.97206,222
"1413","b970",47141.415545196,4835.91948085004,144686.292843111,1236019.86014601,2.72889279056234e-05,2.0581331080667e-06,144686.292843111,4835.91948085004,0
"1414","b971",29885.8290087079,117.261180658778,98053.6722666901,817244.77145454,1.80431839071228e-05,3.73046425304808e-08,98053.6722666901,117.261180658778,0
"1415","b972",137836.738499428,19857.31893953,125618.232327675,1023644.20089718,2.2600084108675e-05,1.75932150879752e-05,125618.232327675,31332.2056146309,0
